x	y	occurrence	id	boat	elev	nit	pop	wc10	land
-83.51423	43.72249	1	1496	-0.5916767632344552	-0.39858835788955405	NA	0.14652133932540054	0.43952116386685713	Open Water
-83.802022	43.993604	1	1131	1.020785604173879	2.319059536811965	-0.2614207547428775	-0.3567692191349103	-1.432506057512783	Emergent Herbaceous Wetlands
-83.68031	43.59183	0	1805	-0.9090862631142322	-0.39858835788955405	NA	-0.3638578188473889	1.0906606619713355	Open Water
-83.55899	43.69437	0	258	-0.7706090875005788	-0.39858835788955405	-0.6830662902204678	-0.3638578188473889	0.19533803043135323	Open Water
-83.430706	43.840913	0	1000	0.13737742883054724	-0.39858835788955405	NA	-0.3638578188473889	-0.9441491052758945	Emergent Herbaceous Wetlands
-83.51305	43.73257	1	193	-0.21173372775439953	-0.39858835788955405	NA	-0.3638578188473889	0.35812989093306224	Open Water
-83.7394	43.996412	1	1013	1.6384771023426488	-0.39858835788955405	NA	-0.3638578188473889	-1.2697235116451933	Open Water
-83.95474	43.75813	1	442	1.6731540559807818	0.5072942736776189	2.127906627049476	6.224995299393054	1.0906606619713355	Open Water
-83.43844	43.81226	0	428	-0.610214043632221	-0.39858835788955405	NA	-0.3638578188473889	-0.9441491052758945	Open Water
-83.841839	43.993527	1	718	-0.3255360873001413	1.4131769052447918	1.7765350123907333	0.29538195811011797	-1.2697235116451933	Woody Wetlands
-83.4396	43.81753	0	711	-0.14470573702397913	0.5072942736776189	NA	-0.3638578188473889	-0.9441491052758945	Emergent Herbaceous Wetlands
-83.5067	43.715089999999996	0	668	-0.6328629512944395	-0.39858835788955405	NA	-0.3638578188473889	0.520912436800652	Emergent Herbaceous Wetlands
-83.790469	43.989771	1	1892	1.5559094546521666	-0.39858835788955405	-1.5263580313638172	-0.3638578188473889	-1.432506057512783	Open Water
-83.748372	43.988433	0	932	2.2516576906790062	-0.39858835788955405	-1.2452610077120905	-0.3638578188473889	-1.2697235116451933	Open Water
-83.415032	43.835374	0	886	-0.5449727877720009	-0.39858835788955405	NA	-0.3638578188473889	-0.6999752864745098	Open Water
-83.393982	43.83555	0	480	-1.0261669319110982	-0.39858835788955405	NA	-0.3638578188473889	-0.6999752864745098	Open Water
-83.849583	43.973256	1	1380	-1.01101467736051	-0.39858835788955405	NA	-0.3638578188473889	-0.8627578323420996	Open Water
-83.840544	43.992214	0	1874	-0.1456838700726432	1.4131769052447918	1.7765350123907333	-0.03069365084585647	-1.1883322387113984	Emergent Herbaceous Wetlands
-83.48122	43.71694	0	1085	-0.37750918615813883	-0.39858835788955405	NA	-0.08031383457337767	0.2767293033651481	Open Water
-83.830381	43.989436	1	1950	-0.21303440027827572	-0.39858835788955405	-0.5425177783946044	-0.3638578188473889	-1.0255496928438086	Open Water
-83.64228	43.61391	0	1318	0.7354430417343237	-0.39858835788955405	-0.2614207547428775	0.011837973836106753	0.7650862556020367	Open Water
-83.4987	43.70855	1	451	-0.5158535634484883	-0.39858835788955405	NA	-0.3638578188473889	0.520912436800652	Open Water
-83.51135	43.715	0	1023	-0.7998809786883112	-0.39858835788955405	NA	-0.1618327368123713	0.520912436800652	Open Water
-83.62622	43.62763	1	1268	2.0104268394649494	-0.39858835788955405	NA	-0.2752503237617604	0.6836949826682418	Open Water
-83.85735	43.968965	1	1411	-1.2309074325370013	-0.39858835788955405	NA	-0.10512392643713826	-1.0255496928438086	Open Water
-83.48958	43.71224	0	1740	-0.29757852399086643	-0.39858835788955405	-0.6830662902204678	-0.08031383457337767	0.35812989093306224	Open Water
-83.64977	43.60823	1	1487	0.3840175756549251	0.5072942736776189	-0.5425177783946044	-0.012972151828730768	0.8464775285358316	Woody Wetlands
-83.43393	43.82811	0	454	0.34733874703516193	-0.39858835788955405	NA	-0.3638578188473889	-1.0255496928438086	Emergent Herbaceous Wetlands
-83.92669	43.78517	0	271	-0.637333236446972	-0.39858835788955405	1.5657119095578538	-0.06613664888010787	1.0906606619713355	Emergent Herbaceous Wetlands
-83.821818	43.987514	1	1020	0.12387665286303096	-0.39858835788955405	0.16022545092288165	-0.34259201918181115	-1.1883322387113984	Open Water
-83.833192	43.992708	1	1838	0.09840613928366243	3.2249421683791377	1.3548888067249742	-0.020060744675365665	-1.1883322387113984	Emergent Herbaceous Wetlands
-83.52439	43.72432	1	804	-0.8512827375106239	-0.39858835788955405	-0.9641639840603635	0.022470846205520638	0.520912436800652	Emergent Herbaceous Wetlands
-83.62052	43.63248	0	266	2.0998243493028532	1.4131769052447918	-0.19114616373586135	-0.2752503237617604	0.6023037097344469	Emergent Herbaceous Wetlands
-83.6555	43.60406	1	1803	0.1008048388694272	-0.39858835788955405	-0.19114616373586135	0.011837973836106753	0.7650862556020367	Emergent Herbaceous Wetlands
-83.55589	43.6969	1	146	-1.0639156917006987	-0.39858835788955405	-1.0344379048792107	0.4548754492642493	0.27673861799926736	Open Water
-83.45552	43.80861	0	56	-0.0751874192785529	1.4131769052447918	NA	-0.3638578188473889	-0.8627578323420996	Emergent Herbaceous Wetlands
-83.844139	43.990986	0	1866	-0.7844136951075308	-0.39858835788955405	1.2143402948991107	0.4406982635709795	-1.1883322387113984	Open Water
-83.49817	43.70708	1	1338	-0.9291631847410482	-0.39858835788955405	-0.8236148020463313	-0.08031383457337767	0.6836949826682418	Emergent Herbaceous Wetlands
-83.6338	43.62127	1	250	1.3723967830755843	-0.39858835788955405	-0.6127923694016205	0.011837973836106753	0.7650862556020367	Open Water
-83.40495	43.83655	0	210	-0.8375375306961009	-0.39858835788955405	NA	-0.3638578188473889	-0.7813665594083047	Open Water
-83.743418	43.992631	1	903	1.9463660207315163	-0.39858835788955405	-1.1047124958862269	-0.2610731211679521	-1.2697235116451933	Emergent Herbaceous Wetlands
-83.92499	43.79812	0	671	-1.0960335636135088	-0.39858835788955405	NA	-0.3638578188473889	1.0092693890375406	Open Water
-83.68517	43.59051	1	633	-1.257075495766773	-0.39858835788955405	0.2305000419298978	0.33791351518992735	1.3348344807727202	Emergent Herbaceous Wetlands
-83.51377	43.73345	0	223	0.23665540702935264	-0.39858835788955405	NA	-0.3638578188473889	0.2767293033651481	Open Water
-83.798931	43.993087	1	1700	1.3589473512412942	5.942590063080656	-0.40196926656874093	-0.3638578188473889	-1.595297918014492	Woody Wetlands
-83.66025	43.5979	1	1497	-0.5273730840197925	0.5072942736776189	-0.05059765190999791	4.750566905658535	0.8464775285358316	Open Water
-83.49048	43.70686	0	1636	-0.6152568295255778	-0.39858835788955405	-1.1047124958862269	-0.08031383457337767	0.6023037097344469	Emergent Herbaceous Wetlands
-83.52139	43.72667	1	1891	-0.38753713234851916	-0.39858835788955405	NA	-0.3638578188473889	0.35812989093306224	Open Water
-83.72012	43.61422	1	1624	0.8949247472115062	-0.39858835788955405	0.3007739627487451	0.15360996597311236	1.6604088871420188	Emergent Herbaceous Wetlands
-83.750941	43.989975	0	963	2.5477882563449414	-0.39858835788955405	-1.2452610077120905	-0.3638578188473889	-1.2697235116451933	Open Water
-83.93051	43.77438	0	834	0.39441503574027753	-0.39858835788955405	NA	-0.12993403520143731	1.49761702664031	Open Water
-83.92526	43.79842	0	658	-1.146412058440266	0.5072942736776189	1.63598650056487	0.05791384423977204	0.8464868431699508	Emergent Herbaceous Wetlands
-83.70006	43.59983	1	313	-0.34408142435711	-0.39858835788955405	0.7926940892333516	-0.3532249190146	1.416225753706515	Woody Wetlands
-83.40501	43.82862	0	85	-1.078011704574417	-0.39858835788955405	NA	-0.3638578188473889	-0.8627578323420996	Open Water
-83.72571	43.61774	1	1120	0.7267271020121221	-0.39858835788955405	0.5115970655816247	0.15360996597311236	1.7418001600758137	Emergent Herbaceous Wetlands
-83.758926	43.986811	0	1474	2.658765323027796	0.5072942736776189	-1.2452610077120905	-0.3638578188473889	-1.3511147845789881	Emergent Herbaceous Wetlands
-83.94098	43.76374	0	1665	0.9572876591562905	-0.39858835788955405	NA	-0.2220858267103833	1.416225753706515	Open Water
-83.63009	43.62405	1	1298	1.6319124271811973	1.4131769052447918	-0.19114616373586135	-0.07322524172674277	0.8464775285358316	Woody Wetlands
-83.56856	43.68179	0	534	-1.2165521727565554	-0.39858835788955405	-0.2614207547428775	-0.25044022344773054	0.2767293033651481	Emergent Herbaceous Wetlands
-83.42865	43.82964	0	1466	0.04557507449731694	-0.39858835788955405	NA	-0.3638578188473889	-1.1069409657776035	Emergent Herbaceous Wetlands
